id,alt,price,time,conven,comfort,meals,petfr,emipp,nonsig1,nonsig2,nonsig3,choice
90,2,7.0,3.5,4.0,5.402109,5.98142124,0.0,0.5,2.0,3.0,2.09211726,0.0
90,3,11.0,4.79098011,8.0,2.44083202,4.0,3.0,7.0,5.0,1.0,4.0,0.0
91,1,6.0,6.71500858,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
91,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,1.74018127,3.0,2.0,1.0
91,3,11.0,2.7101237,8.0,2.0,4.0,3.0,7.0,5.0,1.0,2.09773761,0.0
92,1,6.0,6.0,3.0,4.0,7.0,-1.70644318,2.0,4.0,1.0,5.0,0.0
92,2,7.0,2.03228071,4.0,4.5,6.0,0.0,1.69880365,2.0,3.0,2.0,1.0
92,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
93,1,6.0,6.0,3.0,2.12631502,7.0,0.0,2.0,4.0,1.75552782,5.0,0.0
93,2,7.0,3.5,4.0,4.5,7.90291713,0.0,-0.89682781,2.0,3.0,2.0,1.0
93,3,11.0,3.0,5.69188576,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
94,1,6.57625976,6.0,2.71662579,4.0,7.0,0.0,1.63140033,4.0,1.0,5.0,0.0
94,2,7.0,3.30708106,4.0,4.5,6.0,-0.69058087,0.5,2.0,3.0,2.0,1.0
94,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,3.0438491,0.0
95,1,6.0,6.0,3.0,3.42418938,7.0,0.0,2.0,4.0,1.39854167,5.0,0.0
95,2,7.0,3.5,4.0,4.5,6.25425141,0.0,0.5,2.0,3.0,2.0,1.0
95,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
96,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
96,2,7.0,2.44958417,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
96,3,11.0,3.0,8.0,2.2352053,4.0,3.0,7.0,5.0,1.0,2.90333977,0.0
97,1,5.94538622,6.0,3.0,4.0,6.05765051,0.0,2.05924798,4.0,1.0,5.0,0.0
97,2,7.0,3.5,4.0,4.5,6.0,1.09584553,0.5,2.0,3.0,2.0,1.0
97,3,11.0,1.78665606,8.28819126,2.0,4.0,3.0,7.0,5.0,1.0,4.46470296,0.0
98,1,6.0,6.312326,2.09288987,4.0,7.0,0.0,2.56742704,4.0,1.0,5.0,0.0
98,2,7.0,3.5,4.0,4.5,6.0,0.0,0.67750833,2.0,3.0,0.61839469,1.0
98,3,11.0,3.0,8.0,1.21695602,4.0,3.0,7.0,5.0,1.0,4.0,0.0
99,1,6.0,6.0,3.0,3.57903539,6.59806004,0.0,2.0,4.21393193,1.0,5.0,0.0
99,2,7.0,3.5,4.0,4.5,6.0,0.0,0.84852171,2.82841413,3.0,2.0,1.0
99,3,11.0,3.0,8.0,2.51659916,4.0,4.52019068,7.0,4.56708479,-0.20349751,4.0,0.0
100,1,6.0,6.0,2.06441194,4.0,6.82875689,0.29653051,2.0,4.0,1.0,5.0,0.0
100,2,7.0,3.5,4.0,5.88930773,6.0,0.0,0.5,2.0,3.0,2.0,1.0
100,3,11.0,3.0,8.0,2.0,4.0,3.0,7.23080063,5.0,1.0,4.0,0.0
101,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
101,2,7.0,2.20686424,4.0,4.5,6.0,0.0,0.5,2.0,4.52955151,2.2715223,1.0
101,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
102,1,6.7367623,6.0,3.0,4.0,7.0,0.0,2.98985447,2.8610922,1.0,5.0,0.0
102,2,7.0,2.72401271,3.54401017,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
102,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
103,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
103,2,8.90969292,2.77718751,4.0,4.093782,6.0,0.0,0.5,2.0,3.0,2.0,1.0
103,3,11.0,3.0,8.0,2.0,4.0,1.51622532,7.0,5.0,1.48365418,4.0,0.0
104,1,6.0,6.0,3.0,5.32053086,7.0,0.0,2.0,4.0,1.0,5.45782572,0.0
104,2,7.0,3.61719968,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
104,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
105,1,6.0,6.0,3.0,4.0,7.0,0.0,3.1723304,4.0,0.81478511,5.0,0.0
105,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
105,3,11.0,3.0,7.74539978,0.47449517,4.0,1.68150971,7.0,5.0,1.0,4.04560167,0.0
106,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,1.0
106,2,7.0,3.5,5.29232947,4.5,4.14751101,0.0,0.5,2.0,3.0,2.0,0.0
106,3,11.0,3.0,5.57749748,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
107,1,6.0,6.05558332,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
107,2,7.0,3.5,4.0,4.5,5.20754497,0.0,0.5,2.0,3.0,1.82748156,1.0
107,3,11.0,3.0,7.92106458,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
108,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
108,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
108,3,11.0,3.0,8.0,0.93671492,4.0,3.0,7.0,5.0,1.0,4.58491925,0.0
109,1,6.0,6.0,3.0,4.57937228,7.0,0.0,1.06646413,3.71663977,0.85459658,7.20885655,0.0
109,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
109,3,11.0,3.0,8.0,2.0,4.90019031,3.0,7.0,5.56548647,1.0,4.0,0.0
110,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
110,2,7.0,2.8003626,4.0,4.5,6.0,0.0,0.5,2.0,3.67846074,2.0,1.0
110,3,11.0,3.0,8.0,2.91096871,4.0,3.0,8.39792275,6.12433135,1.0,4.0,0.0
111,1,5.95038235,6.0,3.0,4.0,7.0,0.10273455,2.0,4.0,1.0,5.0,0.0
111,2,7.0,3.5,4.0,4.5,6.0,-0.24431256,0.5,2.0,3.0,2.0,1.0
111,3,11.0,3.0,8.0,2.0,4.0,2.69128809,7.0,6.27227812,1.0,4.0,0.0
112,1,6.0,4.74827407,3.0,4.0,7.24694442,-0.38229156,2.0,4.0,1.0,5.0,0.0
112,2,7.0,3.5,4.0,4.5,5.63798771,0.0,0.5,2.0,3.0,2.0,1.0
112,3,11.0,3.0,8.0,2.0,4.0,0.70418376,7.0,4.00106593,1.0,4.0,0.0
113,1,4.07898917,6.0,3.71539068,4.0,7.0,0.0,2.0,4.0,1.0,6.1242005,1.0
113,2,7.32814704,3.5,3.89971891,2.52637572,6.0,0.0,0.5,2.0,3.71917679,2.0,0.0
113,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.38055522,0.0
114,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
114,2,7.0,3.5,4.04158639,4.5,6.0,0.0,0.5,3.40966863,3.0,2.0,1.0
114,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
115,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.60201545,0.0
115,2,7.0,3.5,4.0,4.5,4.83890241,0.0,0.5,2.0,3.0,2.0,1.0
115,3,9.59795773,3.0,8.0,2.0,4.0,3.0,7.12809156,5.59771051,1.0,4.0,0.0
116,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
116,2,7.0,2.60053532,4.38738347,4.84912138,6.0,0.0,0.5,2.0,3.0,2.0,1.0
116,3,11.0,3.0,8.0,2.0,4.0,3.0,5.30084398,5.0,0.14819101,4.0,0.0
117,1,6.0,6.0,3.0,4.38676008,6.24390031,0.0,2.0,4.0,1.3173532,5.0,0.0
117,2,7.0,3.5,4.0,4.76533391,6.01843405,0.0,0.5,2.0,1.71484941,2.0,1.0
117,3,11.0,3.0,8.0,2.31777068,4.0,3.0,7.0,5.0,1.0,4.0,0.0
118,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
118,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
118,3,10.46280095,3.0,8.0,2.09450697,4.0,3.0,7.0,5.0,1.0,4.0,0.0
119,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
119,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
119,3,11.0,3.82234289,6.96039657,2.0,4.0,3.0,7.0,5.0,0.71430861,4.0,0.0
120,1,6.0,6.0,3.0,4.0,7.0,0.28403947,2.0,4.0,1.0,5.0,1.0
120,2,9.20599444,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
120,3,9.85762486,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.92059534,0.0
121,1,6.0,6.0,3.0,4.0,7.17432444,0.0,2.0,4.0,1.0,5.0,0.0
121,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
121,3,11.88321805,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
122,1,4.28339604,6.0,3.0,4.0,7.0,0.0,3.31245148,4.0,1.0,5.0,0.0
122,2,7.0,3.5,4.0,4.5,5.36901664,0.0,0.5,2.0,2.20091442,2.0,1.0
122,3,8.56287511,3.0,9.37835222,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
123,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
123,2,7.96573749,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
123,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,6.00781459,1.0,4.0,0.0
124,1,6.0,6.0,2.09089883,4.34273086,7.0,0.0,2.0,3.73846936,0.58361575,5.0,0.0
124,2,6.8184499,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.80992264,2.0,1.0
124,3,11.0,3.0,8.0,1.57839847,4.0,3.0,7.0,5.0,1.0,4.0,0.0
125,1,5.48719878,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
125,2,7.0,3.5,4.0,4.03972352,3.50389498,0.0,0.5,2.0,3.0,2.0,0.0
125,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,1.5850327,1.0,4.0,1.0
126,1,5.83046544,6.71409736,2.14898135,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
126,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.53144742,2.0,1.0
126,3,11.0,3.0,8.0,2.0,4.0,3.4309768,7.0,4.35290078,1.0,3.39055974,0.0
127,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.53288133,1.0
127,2,7.0,3.5,4.0,3.68424341,5.74608776,0.0,0.5,2.0,3.0,2.14551011,0.0
127,3,11.0,3.0,8.0,2.0,4.0,3.0,6.9594443,5.0,1.0,4.0,0.0
128,1,6.0,6.0,3.0,2.69451867,7.0,0.0,2.0,4.42798383,1.0,5.0,0.0
128,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.64008313,2.32354352,2.0,1.0
128,3,10.82842288,4.04298139,8.0,1.65983209,4.0,3.0,6.82209956,5.0,1.0,4.0,0.0
129,1,6.0,6.0,3.0,4.0,7.0,1.75622644,2.0,3.87071452,1.0,5.56872435,0.0
129,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
129,3,12.70255862,3.0,8.0,0.78194465,4.0,3.0,7.0,5.0,1.0,4.0,0.0
130,1,6.0,6.0,3.0,4.0,6.97467032,0.0,2.0,4.0,1.96842491,5.0,0.0
130,2,7.0,3.17452974,4.0,4.5,6.0,0.0,1.88558167,2.0,3.0,2.0,1.0
130,3,10.00699233,3.0,8.38413486,2.0,4.0,3.0,7.0,5.29715499,1.0,4.0,0.0
131,1,6.0,6.0,3.0,4.0,7.0,0.49418961,0.29353238,4.0,1.0,5.0,1.0
131,2,5.93192468,3.5,4.0,3.64536459,6.70669314,0.0,0.5,2.0,3.0,1.30015202,0.0
131,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,2.7432622,4.0,0.0
132,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
132,2,7.0,3.5,4.0,4.5,6.0,-0.09170836,0.5,2.0,3.0,2.0,1.0
132,3,11.0,2.35770081,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
133,1,6.0,6.27881067,3.0,4.0,7.0,0.0,2.0,4.0,0.79958091,5.97486895,0.0
133,2,7.0,3.5,4.0,4.78474839,6.0,0.0,0.5,2.0,3.0,2.0,1.0
133,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,2.50375977,1.0,4.0,0.0
134,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,1.8211881,1.0,5.0,0.0
134,2,6.20344077,3.5,4.0,4.5,6.0,-0.02396956,0.5,3.17357329,3.0,2.0,1.0
134,3,11.0,3.0,8.0,2.0,4.0,3.0,6.10156648,5.0,1.0,4.0,0.0
135,1,6.0,6.0,3.0,4.0,8.83780206,0.0,2.0,4.0,1.0,5.0,1.0
135,2,7.0,3.5,4.0,4.5,6.0,0.1960793,0.5,2.0,3.88010411,0.95582691,0.0
135,3,11.64443769,3.0,8.0,2.0,4.0,3.0,6.14372332,5.0,1.0,4.0,0.0
136,1,6.0,6.0,3.0,4.0,7.0,0.0,0.74616167,4.0,1.0,5.0,0.0
136,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.92537511,2.44538265,2.7030189,2.0,1.0
136,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,0.18968178,4.0,0.0
137,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
137,2,7.0,3.5,3.337313,5.62017314,6.0,0.0,0.5,2.0,3.0,1.9939811,1.0
137,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
138,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
138,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.67290277,1.7966066,2.0,1.0
138,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,4.6152571,1.0,4.0,0.0
139,1,6.0,6.0,4.67187173,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
139,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
139,3,11.0,3.0,8.0,2.0,4.0,3.0,6.26901353,5.0,1.0,4.0,0.0
140,1,6.0,5.87873325,4.46883651,5.06706816,7.0,0.0,2.0,5.693289,0.60337551,5.0,0.0
140,2,7.0,3.16830471,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
140,3,11.35305454,3.0,8.0,2.0,4.0,3.0,7.0,5.07587702,0.39802789,3.25035697,1.0
141,1,6.0,6.0,3.0,4.0,7.0,-1.18333103,2.0,4.0,1.95567431,5.0,0.0
141,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
141,3,11.0,2.47462931,8.0,3.49732741,4.0,3.5044925,7.0,5.0,1.0,4.0,0.0
142,1,6.51671156,6.0,3.66813439,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
142,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
142,3,9.47026612,2.65166085,8.0,2.0,4.0,3.0,7.0,5.17457216,0.46135038,4.0,0.0
143,1,6.0,6.0,3.0,4.0,7.0,0.0,2.88139173,4.0,1.0,5.0,0.0
143,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.80269025,3.0,1.28275204,1.0
143,3,11.0,2.91168022,8.0,2.0,4.0,3.0,7.0,5.14844048,1.0,4.0,0.0
144,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.43468137,0.0
144,2,7.0,3.5,4.0,5.68295474,6.0,0.0,0.5,2.0,3.0,2.0,1.0
144,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.69972813,1.0,4.0,0.0
145,1,3.73826994,6.0,3.28715669,4.0,7.0,0.0,2.0,4.0,1.0,5.37866065,0.0
145,2,7.83514544,3.5,4.0,4.5,8.80454745,0.0,0.5,2.0,3.0,1.66066699,1.0
145,3,11.0,3.0,9.38969866,2.0,4.0,3.0,7.09310692,5.32069602,1.0,4.0,0.0
146,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
146,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
146,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,0.38909659,4.0,0.0
147,1,6.0,6.0,3.0,4.31081961,7.0,0.0,2.0,4.0,1.0,5.0,0.0
147,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
147,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
148,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.84829297,0.0
148,2,7.64748166,3.5,4.0,4.675857,5.68026914,0.0,0.5,1.60438698,3.0,2.0,1.0
148,3,11.0,3.0,9.2399794,2.0,4.0,3.0,7.0,5.0,0.61677708,4.0,0.0
149,1,6.0,4.99651787,3.0,4.0,7.0,0.0,2.0,4.0,1.68348489,5.0,0.0
149,2,7.0,4.89691791,4.0,4.5,6.0,0.0,0.89771892,2.0,3.0,1.99669987,1.0
149,3,11.0,3.0,8.63190866,1.70289036,4.0,3.0,7.0,5.0,1.0,4.0,0.0
150,1,6.09245804,5.72880276,4.22164553,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
150,2,7.0,3.40751111,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
150,3,11.0,3.0,8.0,2.39456349,2.15379875,3.0,7.0,5.0,1.0,3.41040177,0.0
151,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
151,2,7.0,3.5,2.26878445,4.13330776,6.0,1.36342318,0.5,2.0,3.0,2.0,1.0
151,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
152,1,6.0,6.0,3.0,4.0,7.0,0.0,0.88118201,4.30101808,1.0,5.0,0.0
152,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
152,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
153,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.11955407,-0.07273932,5.0,0.0
153,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
153,3,13.76945455,3.0,8.0,2.0,4.0,3.0,7.0,4.38085815,1.0,4.0,0.0
154,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,0.70966081,3.69182442,0.0
154,2,7.0,3.5,4.0,4.5,6.0,0.0,2.19477737,2.0,3.0,0.09914526,1.0
154,3,11.0,3.0,8.0,1.81958622,4.0,3.0,7.0,5.0,-0.0914542,4.0,0.0
155,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
155,2,7.0,3.5,4.0,4.5,6.0,0.0,1.46400845,2.0,3.0,2.0,1.0
155,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,1.86568927,0.0
156,1,6.0,6.0,3.0,4.0,7.0,0.89119956,2.0,4.0,1.0,5.67784879,0.0
156,2,7.0,2.35729124,4.0,4.04923192,6.0,0.0,0.5,2.0,3.0,2.49846083,1.0
156,3,11.0,3.6284417,7.74804473,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
157,1,6.09566652,6.0,3.0,4.0,7.0,-0.64976651,2.0,4.0,1.0,5.0,0.0
157,2,5.75316919,3.5,5.51283193,4.30738383,6.41425608,0.0,0.5,2.0,3.0,2.0,1.0
157,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,3.7003574,0.0
158,1,5.50412242,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
158,2,7.0,3.5,4.0,4.5,5.71014194,0.0,0.5,2.0,3.0,1.54666726,0.0
158,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
159,1,6.0,6.0,3.506196,5.08350204,7.0,0.0,2.0,5.48438098,1.0,5.0,0.0
159,2,7.0,3.5,4.0,4.5,7.55778647,0.0,1.56446944,2.0,3.0,2.0,1.0
159,3,11.0,4.04934725,8.0,2.0,4.0,3.2054632,7.0,5.99563247,1.0,4.0,0.0
160,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
160,2,7.0,3.5,4.0,4.64201364,6.0,0.0,0.5,2.63992555,3.0,2.0,1.0
160,3,11.0,3.0,8.97442858,2.41451697,4.0,3.0,6.85234494,5.0,1.0,4.0,0.0
161,1,6.0,6.0,3.0,4.59260807,7.0,0.0,2.0,4.0,1.0,5.0,0.0
161,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
161,3,11.0,3.90910338,9.64203533,2.0,4.81377942,2.04219476,7.0,5.0,1.0,4.0,0.0
162,1,6.0,4.907973,3.02778577,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
162,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,1.32544463,3.0,2.0,1.0
162,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
163,1,6.0,7.0092613,3.0,4.0,7.0,0.0,2.0,4.58612704,1.0,5.0,0.0
163,2,7.0,3.5,4.0,3.12847606,6.0,0.0,0.5,1.24313595,3.0,2.0,1.0
163,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
164,1,6.0,6.0,3.0,5.50014799,7.0,0.0,0.88683176,4.0,1.0,5.0,0.0
164,2,8.08497742,3.5,4.0,6.16537785,6.0,0.0,0.5,2.0,3.38986185,2.0,1.0
164,3,11.0,3.0,8.0,2.0,3.47493302,3.0,7.0,5.0,1.67054049,4.0,0.0
165,1,4.33379387,6.0,3.0,4.0,7.0,-0.33094112,2.0,4.0,1.0,5.0,0.0
165,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,1.48340324,0.0
165,3,11.0,3.0,8.0,2.0,3.78024131,3.0,7.0,5.0,1.0,4.0,1.0
166,1,6.0,5.0922834,2.8015463,4.0,7.0,-0.52802064,2.07825741,4.0,1.0,5.0,0.0
166,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,1.87960011,2.0,0.0
166,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
167,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
167,2,7.0,3.5,4.0,4.5,6.0,0.0,0.9203339,2.0,3.0,2.0,1.0
167,3,11.0,3.0,8.0,2.0,4.0,3.0,6.44330864,5.0,1.0,4.0,0.0
168,1,7.43545464,6.0,3.19823078,4.0,7.07318028,0.0,2.0,4.0,1.0,5.0,0.0
168,2,7.0,3.5,5.21458179,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
168,3,11.0,3.0,8.0,2.0,4.0,3.0,5.50401593,5.0,1.0,4.0,0.0
169,1,5.74461236,6.23548847,3.0,5.02926621,7.0,0.0,2.0,4.0,1.0,5.0,0.0
169,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
169,3,11.0,3.0,8.08231262,2.0,4.0,3.77584495,8.02126813,5.0,1.0,4.0,0.0
170,1,6.0,6.0,3.0,4.0,7.44110448,0.0,2.0,4.0,1.0,5.0,0.0
170,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
170,3,11.0,3.0,8.0,2.0,4.0,2.74683102,7.0,5.0,1.0,4.62447154,0.0
171,1,6.0,6.0,1.38606125,4.0,6.02029617,0.0,1.46628186,2.92035994,1.0,5.0,0.0
171,2,7.06318995,3.5,4.0,4.5,6.0,1.7931928,0.5,2.0,3.0,2.0,1.0
171,3,12.48727035,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
172,1,5.64169732,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
172,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
172,3,10.959276,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
173,1,6.0,6.0,3.0,5.04005412,7.0,0.0,2.0,4.0,1.0,5.0,0.0
173,2,7.0,3.5,4.0,4.5,4.68092957,0.0,0.5,0.18842386,3.0,2.0,1.0
173,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.68893852,2.66469434,0.0
174,1,6.0,6.0,3.0,4.0,7.0,0.0,2.93777244,4.08961477,1.0,5.0,0.0
174,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
174,3,11.0,3.0,8.0,2.0,4.0,3.0,6.94917789,5.0,1.0,4.0,0.0
175,1,6.0,5.32270289,3.0,4.0,7.0,0.0,2.70771369,4.0,1.34767229,5.0,0.0
175,2,5.68131906,3.5,3.37979537,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
175,3,10.53064339,3.0,8.0,2.0,4.0,3.0,4.88639961,5.0,1.0,4.0,0.0
176,1,6.0,6.0,2.87104027,1.68821828,7.0,0.62034643,2.0,4.0,1.0,5.0,0.0
176,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
176,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
177,1,6.0,4.67289711,3.0,3.99247107,7.0,-1.97092347,2.0,4.0,1.0,6.23954504,0.0
177,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
177,3,11.0,2.61737823,8.0,2.0,4.0,3.0,7.0,5.1922907,1.0,4.0,1.0
178,1,6.0,6.0,2.35160438,4.0,7.0,0.0,2.0,4.13317108,1.0,5.0,0.0
178,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
178,3,11.0,3.0,8.0,2.0,3.77588052,3.0,7.0,5.0,1.0,4.0,0.0
179,1,6.0,6.77761766,3.0,4.0,7.0,0.91887726,2.0,4.0,1.0,5.0,0.0
179,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
179,3,11.0,3.0,8.0,2.0,3.95735633,3.00501985,7.0,5.0,1.38225306,4.0,0.0
180,1,6.0,5.81676818,3.0,3.28160015,7.0,1.42390892,2.0,4.0,0.94856472,5.0,0.0
180,2,7.0,4.43907288,4.0,4.5,6.0,0.0,0.5,2.0,3.0,1.31171032,1.0
180,3,11.0,3.89876226,8.42264534,2.0,4.0,3.0,7.0,5.0,1.0,3.78960641,0.0
