,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id
181,61,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,59,16.3090668,16.3090668,high,0,male,26,no,no,8260304
182,61,Hovercraft,FALSE,62.306206,3.881836,0.3863821,0.8,0.8,0.6,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
183,61,WaterTaxi,TRUE,64.208931,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
184,62,Ferry,FALSE,29.916544,4.431152,0.3863821,0.4,0.4,0.4,0.2,0.6,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
185,62,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,59,16.3090668,16.3090668,high,0,male,26,no,no,8260304
186,62,Hovercraft,FALSE,62.306206,3.881836,0.3863821,0.8,0.8,0.6,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
187,62,WaterTaxi,TRUE,64.208931,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
188,63,Ferry,FALSE,29.916544,4.431152,0.3863821,0.4,0.4,0.4,0.2,0.6,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
189,63,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,59,16.3090668,16.3090668,high,0,male,26,no,no,8260304
190,63,Hovercraft,FALSE,62.306206,3.881836,0.3863821,0.8,0.8,0.6,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
191,63,WaterTaxi,TRUE,64.208931,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
192,64,Ferry,FALSE,29.916544,4.431152,0.3863821,0.4,0.4,0.4,0.2,0.6,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
193,64,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,59,16.3090668,16.3090668,high,0,male,26,no,no,8260304
194,64,Hovercraft,FALSE,62.306206,3.881836,0.3863821,0.8,0.8,0.6,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
195,64,WaterTaxi,TRUE,64.208931,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,yes,59,16.3090668,16.3090668,high,10,male,26,no,no,8260304
196,67,Ferry,FALSE,58.778862,4.431152,0.3863821,0.2,0.2,0.2,0.4,0.2,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
197,67,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,56,33.8598328,33.8598328,high,0,male,29,yes,no,8260306
198,67,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,56,33.8598328,33.8598328,high,0,male,29,yes,no,8260306
199,67,WaterTaxi,TRUE,66.667747,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
200,68,Ferry,FALSE,58.778862,4.431152,0.3863821,0.2,0.2,0.2,0.4,0.2,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
201,68,Helicopter,TRUE,100.604332,18.408203,0.3863821,0.4,0.6,0.6,0.6,1,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
202,68,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,56,33.8598328,33.8598328,high,0,male,29,yes,no,8260306
203,68,WaterTaxi,FALSE,66.667747,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
204,69,Ferry,FALSE,58.778862,4.431152,0.3863821,0.2,0.2,0.2,0.4,0.2,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
205,69,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,56,33.8598328,33.8598328,high,0,male,29,yes,no,8260306
206,69,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,56,33.8598328,33.8598328,high,0,male,29,yes,no,8260306
207,69,WaterTaxi,TRUE,66.667747,2.55127,0.3863821,0.8,0.8,0.8,0.6,0.8,no,56,33.8598328,33.8598328,high,4,male,29,yes,no,8260306
208,70,Ferry,FALSE,94.949783,4.431152,0.3863821,0.8,0.6,0.8,0.6,0.6,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
209,70,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,60,54.1559296,54.1559296,high,0,female,25,no,no,8260307
210,70,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,60,54.1559296,54.1559296,high,0,female,25,no,no,8260307
211,70,WaterTaxi,TRUE,125.389023,2.55127,0.3863821,0.8,0.6,0.6,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
212,71,Ferry,FALSE,94.949783,4.431152,0.3863821,0.8,0.6,0.8,0.6,0.6,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
213,71,Helicopter,FALSE,198.427322,18.408203,0.3863821,0.6,0.8,0.8,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
214,71,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,60,54.1559296,54.1559296,high,0,female,25,no,no,8260307
215,71,WaterTaxi,TRUE,125.389023,2.55127,0.3863821,0.8,0.6,0.6,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
216,72,Ferry,FALSE,94.949783,4.431152,0.3863821,0.8,0.6,0.8,0.6,0.6,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
217,72,Helicopter,FALSE,198.427322,18.408203,0.3863821,0.6,0.8,0.8,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
218,72,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,60,54.1559296,54.1559296,high,0,female,25,no,no,8260307
219,72,WaterTaxi,TRUE,125.389023,2.55127,0.3863821,0.8,0.6,0.6,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
220,73,Ferry,FALSE,94.949783,4.431152,0.3863821,0.8,0.6,0.8,0.6,0.6,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
221,73,Helicopter,FALSE,198.427322,18.408203,0.3863821,0.6,0.8,0.8,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
222,73,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,60,54.1559296,54.1559296,high,0,female,25,no,no,8260307
223,73,WaterTaxi,TRUE,125.389023,2.55127,0.3863821,0.8,0.6,0.6,0.8,0.8,no,60,54.1559296,54.1559296,high,1,female,25,no,no,8260307
224,74,Ferry,FALSE,16.255085,4.431152,0.3863821,0.6,0.4,0.4,0.2,0.6,yes,41,8.3132038,8.3132038,high,10,male,44,no,no,8260308
225,74,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,41,8.3132038,8.3132038,high,0,male,44,no,no,8260308
226,74,Hovercraft,FALSE,51.874393,3.881836,0.3863821,0.8,0.8,0.6,0.6,0.8,yes,41,8.3132038,8.3132038,high,10,male,44,no,no,8260308
227,74,WaterTaxi,TRUE,52.844265,2.55127,0.3863821,0.8,0.6,0.8,0.8,1,yes,41,8.3132038,8.3132038,high,10,male,44,no,no,8260308
228,75,Ferry,FALSE,48.220375,4.431152,0.3863821,0.6,0.6,0.2,0.6,0.6,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
229,75,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,30,0,27.8349838,high,0,male,55,no,no,8260309
230,75,Hovercraft,FALSE,49.564396,3.881836,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
231,75,WaterTaxi,TRUE,52.81181,2.55127,0.3863821,0.8,1,0.8,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
232,76,Ferry,FALSE,48.220375,4.431152,0.3863821,0.6,0.6,0.2,0.6,0.6,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
233,76,Helicopter,TRUE,51.285419,18.408203,0.3863821,0.4,1,0.2,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
234,76,Hovercraft,FALSE,44.992554,3.881836,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
235,76,WaterTaxi,FALSE,0,0,0.3863821,0,0,0,0,0,yes,30,0,27.8349838,high,0,male,55,no,no,8260309
236,77,Ferry,FALSE,48.220375,4.431152,0.3863821,0.6,0.6,0.2,0.6,0.6,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
237,77,Helicopter,TRUE,51.285419,18.408203,0.3863821,0.4,1,0.2,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
238,77,Hovercraft,FALSE,40.420712,3.881836,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
239,77,WaterTaxi,FALSE,0,0,0.3863821,0,0,0,0,0,yes,30,0,27.8349838,high,0,male,55,no,no,8260309
240,78,Ferry,TRUE,48.220375,4.431152,0.3863821,0.6,0.6,0.2,0.6,0.6,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
241,78,Helicopter,FALSE,78.716469,18.408203,0.3863821,0.4,1,0.2,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
242,78,Hovercraft,FALSE,49.564396,3.881836,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
243,78,WaterTaxi,FALSE,52.81181,2.55127,0.3863821,0.8,1,0.8,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
244,79,Ferry,TRUE,48.220375,4.431152,0.3863821,0.6,0.6,0.2,0.6,0.6,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
245,79,Helicopter,FALSE,78.716469,18.408203,0.3863821,0.4,1,0.2,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
246,79,Hovercraft,FALSE,49.564396,3.881836,0.3863821,0.8,0.8,0.8,0.6,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
247,79,WaterTaxi,FALSE,52.81181,2.55127,0.3863821,0.8,1,0.8,0.8,0.8,yes,30,0,27.8349838,high,8,male,55,no,no,8260309
248,80,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260401
249,80,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260401
250,80,Hovercraft,TRUE,73.838669,3.881836,0,0.8,1,1,0.8,0.8,0,0,0,0,0,1,0,0,0,0,8260401
251,80,WaterTaxi,FALSE,78.624504,2.55127,0,0.6,1,0.8,0.8,0.8,0,0,0,0,0,1,0,0,0,0,8260401
252,81,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260401
253,81,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260401
254,81,Hovercraft,TRUE,73.838669,3.881836,0,0.8,1,1,0.8,0.8,0,0,0,0,0,1,0,0,0,0,8260401
255,81,WaterTaxi,FALSE,78.624504,2.55127,0,0.6,1,0.8,0.8,0.8,0,0,0,0,0,1,0,0,0,0,8260401
256,82,Ferry,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260402
257,82,Helicopter,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8260402
258,82,Hovercraft,TRUE,98.473946,3.881836,0,0.8,0.8,0.8,0.8,1,0,0,0,0,0,1,0,0,0,0,8260402
259,82,WaterTaxi,FALSE,107.543915,2.55127,0,0.6,0.8,0.8,0.8,0.8,0,0,0,0,0,1,0,0,0,0,8260402
260,84,Ferry,FALSE,55.366898,4.431152,1.2156152,0.6,0.6,0.6,0.4,0.6,yes,55,31.5792789,31.5792789,high,1,male,30,no,yes,8260403
261,84,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,55,31.5792789,31.5792789,high,0,male,30,no,yes,8260403
262,84,Hovercraft,TRUE,69.432304,3.881836,1.2156152,1,1,1,1,1,yes,55,31.5792789,31.5792789,high,1,male,30,no,yes,8260403
263,84,WaterTaxi,FALSE,73.116554,2.55127,1.2156152,0.8,1,1,0.8,0.8,yes,55,31.5792789,31.5792789,high,1,male,30,no,yes,8260403
264,85,Ferry,FALSE,1.828737,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.6,yes,37,0,0,high,4,female,48,yes,no,8260405
265,85,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
266,85,Hovercraft,TRUE,36.574738,3.881836,1.2156152,1,1,1,1,1,yes,37,0,0,high,4,female,48,yes,no,8260405
267,85,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
268,88,Ferry,TRUE,1.828737,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.6,yes,37,0,0,high,4,female,48,yes,no,8260405
269,88,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
270,88,Hovercraft,FALSE,36.574738,3.881836,1.2156152,1,1,1,1,1,yes,37,0,0,high,4,female,48,yes,no,8260405
271,88,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
272,89,Ferry,TRUE,1.828737,4.431152,1.2156152,0.6,0.4,0.2,0.6,0.6,yes,37,0,0,high,4,female,48,yes,no,8260405
273,89,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
274,89,Hovercraft,FALSE,27.431053,3.881836,1.2156152,1,1,1,1,1,yes,37,0,0,high,4,female,48,yes,no,8260405
275,89,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,yes,37,0,0,high,0,female,48,yes,no,8260405
276,90,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.6,0.4,0.4,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
277,90,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
278,90,Hovercraft,FALSE,96.957161,3.881836,1.4678842,1,0.8,0.6,0.6,1,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
279,90,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,0.4,0.6,0.8,0.2,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
280,91,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.6,0.4,0.4,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
281,91,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
282,91,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
283,91,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,0.4,0.6,0.8,0.2,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
284,92,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.6,0.4,0.4,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
285,92,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
286,92,Hovercraft,FALSE,143.856201,3.881836,1.4678842,1,0.8,0.6,0.6,1,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
287,92,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,0.4,0.6,0.8,0.2,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
288,93,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.6,0.4,0.4,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
289,93,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
290,93,Hovercraft,FALSE,96.957161,3.881836,1.4678842,1,0.8,0.6,0.6,1,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
291,93,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,0.4,0.6,0.8,0.2,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
292,94,Ferry,TRUE,15.972388,4.431152,1.4678842,0.8,0.6,0.4,0.4,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
293,94,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,43,6.7694912,6.7694912,high,0,male,37,no,no,8260503
294,94,Hovercraft,FALSE,143.856201,3.881836,1.4678842,1,0.8,0.6,0.6,1,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
295,94,WaterTaxi,FALSE,97.746941,2.55127,1.4678842,0.4,0.6,0.8,0.2,0.8,yes,43,6.7694912,6.7694912,high,4,male,37,no,no,8260503
296,95,Ferry,TRUE,27.254873,4.431152,1.4678842,0.8,0.4,0.6,0.4,0.8,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
297,95,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,no,30,13.5389824,13.5389824,high,0,male,50,yes,yes,8260504
298,95,Hovercraft,FALSE,100.116257,3.881836,1.4678842,1,0.8,0.6,0.6,1,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
299,95,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,0.6,0.8,0.8,0.4,1,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
300,96,Ferry,TRUE,27.254873,4.431152,1.4678842,0.8,0.4,0.6,0.4,0.8,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
301,96,Helicopter,FALSE,190.303925,18.408203,1.4678842,1,0.8,0.8,0.8,0.8,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
302,96,Hovercraft,FALSE,147.015289,3.881836,1.4678842,1,0.8,0.6,0.6,1,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
303,96,WaterTaxi,FALSE,101.695808,2.55127,1.4678842,0.6,0.8,0.8,0.4,1,no,30,13.5389824,13.5389824,high,1,male,50,yes,yes,8260504
304,97,Ferry,TRUE,26.056967,4.431152,1.4678842,0.6,0.4,0.2,0.4,0.6,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
305,97,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,no,36,14.4341803,14.4341803,high,0,female,34,yes,yes,8260505
306,97,Hovercraft,FALSE,46.73595,3.881836,1.4678842,1,0.8,0.6,0.8,0.8,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
307,97,WaterTaxi,FALSE,48.419937,2.55127,1.4678842,0.6,0.6,0.8,0.6,1,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
308,98,Ferry,TRUE,26.056967,4.431152,1.4678842,0.6,0.4,0.2,0.4,0.6,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
309,98,Helicopter,FALSE,82.886833,18.408203,1.4678842,1,0.8,0.8,0.6,1,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
310,98,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,no,36,14.4341803,14.4341803,high,0,female,34,yes,yes,8260505
311,98,WaterTaxi,FALSE,48.419937,2.55127,1.4678842,0.6,0.6,0.8,0.6,1,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
312,99,Ferry,TRUE,26.056967,4.431152,1.4678842,0.6,0.4,0.2,0.4,0.6,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
313,99,Helicopter,FALSE,82.886833,18.408203,1.4678842,1,0.8,0.8,0.6,1,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
314,99,Hovercraft,FALSE,66.735954,3.881836,1.4678842,1,0.8,0.6,0.8,0.8,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
315,99,WaterTaxi,FALSE,48.419937,2.55127,1.4678842,0.6,0.6,0.8,0.6,1,no,36,14.4341803,14.4341803,high,10,female,34,yes,yes,8260505
316,100,Ferry,TRUE,7.709327,4.431152,1.4678842,0.6,0.2,0.2,0.4,0.6,yes,53,3.1857491,3.1857491,low,3,female,32,yes,no,8260601
317,100,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,53,3.1857491,3.1857491,low,0,female,32,yes,no,8260601
318,100,Hovercraft,FALSE,49.481579,3.881836,1.4678842,0.8,0.8,0.8,0.4,0.8,yes,53,3.1857491,3.1857491,low,3,female,32,yes,no,8260601
319,100,WaterTaxi,FALSE,49.853249,2.55127,1.4678842,1,0.8,0.8,0.8,0.8,yes,53,3.1857491,3.1857491,low,3,female,32,yes,no,8260601
320,102,Ferry,TRUE,14.547766,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.6,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
321,102,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,19,5.9147177,5.9147177,high,0,male,66,yes,no,8260602
322,102,Hovercraft,FALSE,96.558266,3.881836,1.4678842,0.8,0.8,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
323,102,WaterTaxi,FALSE,97.248322,2.55127,1.4678842,0.8,0.6,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
324,105,Ferry,TRUE,14.547766,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.6,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
325,105,Helicopter,FALSE,188.779083,18.408203,1.4678842,0.6,0.4,1,0.6,1,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
326,105,Hovercraft,FALSE,143.457306,3.881836,1.4678842,0.8,0.8,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
327,105,WaterTaxi,FALSE,97.248322,2.55127,1.4678842,0.8,0.6,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
328,106,Ferry,TRUE,14.547766,4.431152,1.4678842,0.8,0.2,0.2,0.6,0.6,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
329,106,Helicopter,FALSE,188.779083,18.408203,1.4678842,0.6,0.4,1,0.6,1,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
330,106,Hovercraft,FALSE,143.457306,3.881836,1.4678842,0.8,0.8,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
331,106,WaterTaxi,FALSE,97.248322,2.55127,1.4678842,0.8,0.6,1,0.6,0.8,yes,19,5.9147177,5.9147177,high,3,male,66,yes,no,8260602
332,107,Ferry,TRUE,70.60321,4.431152,1.4678842,0.4,0.2,0.2,0.4,0.6,yes,35,40.2695198,40.2695198,high,3,male,40,yes,yes,8260603
333,107,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,35,40.2695198,40.2695198,high,0,male,40,yes,yes,8260603
334,107,Hovercraft,FALSE,88.539246,3.881836,1.4678842,0.8,1,1,0.2,0.8,yes,35,40.2695198,40.2695198,high,3,male,40,yes,yes,8260603
335,107,WaterTaxi,FALSE,93.237358,2.55127,1.4678842,1,1,1,1,0.8,yes,35,40.2695198,40.2695198,high,3,male,40,yes,yes,8260603
336,109,Ferry,TRUE,53.963051,4.431152,1.4678842,0.6,0.2,0.2,0.4,0.4,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
337,109,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,45,31.1778297,31.1778297,high,0,male,35,yes,yes,8260604
338,109,Hovercraft,FALSE,54.549652,3.881836,1.4678842,0.8,0.8,1,0.4,0.8,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
339,109,WaterTaxi,FALSE,58.187069,2.55127,1.4678842,0.8,0.8,1,0.8,0.8,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
340,110,Ferry,FALSE,53.963051,4.431152,1.4678842,0.6,0.2,0.2,0.4,0.4,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
341,110,Helicopter,FALSE,76.235565,18.408203,1.4678842,0.8,1,1,0.6,0.6,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
342,110,Hovercraft,TRUE,49.549652,3.881836,1.4678842,0.8,0.8,1,0.4,0.8,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
343,110,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,45,31.1778297,31.1778297,high,0,male,35,yes,yes,8260604
344,111,Ferry,TRUE,53.963051,4.431152,1.4678842,0.6,0.2,0.2,0.4,0.4,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
345,111,Helicopter,FALSE,76.235565,18.408203,1.4678842,0.8,1,1,0.6,0.6,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
346,111,Hovercraft,FALSE,64.549652,3.881836,1.4678842,0.8,0.8,1,0.4,0.8,yes,45,31.1778297,31.1778297,high,3,male,35,yes,yes,8260604
347,111,WaterTaxi,FALSE,0,0,1.4678842,0,0,0,0,0,yes,45,31.1778297,31.1778297,high,0,male,35,yes,yes,8260604
348,112,Ferry,TRUE,23.105923,4.431152,1.4678842,0.6,0.2,0.2,0.4,0.4,yes,47,12.8726463,12.8726463,high,4,male,38,yes,yes,8260605
349,112,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,47,12.8726463,12.8726463,high,0,male,38,yes,yes,8260605
350,112,Hovercraft,FALSE,39.037491,3.881836,1.4678842,0.8,0.8,0.8,0.4,0.8,yes,47,12.8726463,12.8726463,high,4,male,38,yes,yes,8260605
351,112,WaterTaxi,FALSE,40.539299,2.55127,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,47,12.8726463,12.8726463,high,4,male,38,yes,yes,8260605
352,118,Ferry,FALSE,76.587204,4.431152,1.2156152,0.6,0.4,0.4,0.6,0.4,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
353,118,Helicopter,FALSE,0,0,1.2156152,0,0,0,0,0,no,48,44.8753128,44.8753128,high,0,female,32,no,no,8260702
354,118,Hovercraft,TRUE,56.842064,3.881836,1.2156152,0.8,0.8,0.8,1,1,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
355,118,WaterTaxi,FALSE,62.077518,2.55127,1.2156152,1,0.8,0.8,0.8,0.8,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
356,119,Ferry,TRUE,76.587204,4.431152,1.2156152,0.6,0.4,0.4,0.6,0.4,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
357,119,Helicopter,FALSE,53.850376,18.408203,1.2156152,0.8,0.8,1,0.8,1,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
358,119,Hovercraft,FALSE,47.867001,3.881836,1.2156152,0.8,0.8,0.8,1,1,no,48,44.8753128,44.8753128,high,7,female,32,no,no,8260702
359,119,WaterTaxi,FALSE,0,0,1.2156152,0,0,0,0,0,no,48,44.8753128,44.8753128,high,0,female,32,no,no,8260702
